MODEL SETTING,,,,
1999,3.309011,50,52,
2000,3.30758,50,52,
2001,3.306149,50,52,
2002,3.304749,50,52,
2003,3.303353,50,52,
2004,3.301956,50,52,
2005,3.300559,50,52,
2006,3.299163,50,52,
2007,3.297766,50,52,
2008,3.296369,50,52,
2009,3.294972,50,52,
2010,3.293605,50,52,
2011,3.292242,50,52,
2012,3.290879,50,52,
2013,3.289517,50,52,
2014,3.288154,50,52,
2015,3.286791,50,52,
2016,3.285429,50,52,
2017,3.284079,50,52,
2018,3.282751,50,52,
2019,3.281422,50,52,
2020,3.280094,50,52,
2021,3.278765,50,52,
2022,3.277436,50,52,
2023,3.276108,50,52,
2024,3.274779,50,52,
2025,3.273451,50,52,
2026,3.272122,50,52,
2027,3.270793,50,52,
2028,3.269465,50,52,
2029,3.268136,50,52,
2030,3.266808,50,52,
2031,3.265479,50,52,
2032,3.26415,50,52,
2033,3.262822,50,52,
2034,3.261493,50,52,
2035,3.260165,50,52,
2036,3.258836,50,52,
2037,3.257507,50,52,
2038,3.256179,50,52,
2039,3.25485,50,52,
2040,3.253522,50,52,
2041,3.252228,50,52,
2042,3.250968,50,52,
2043,3.249708,50,52,
2044,3.248447,50,52,
2045,3.247187,50,52,
2046,3.245926,50,52,
2047,3.244694,50,52,
2048,3.243468,50,52,
2049,3.242242,50,52,
2050,3.241015,50,52,
2051,3.239789,50,52,
2052,3.238562,50,52,
2053,3.237336,50,52,
2054,3.23611,50,52,
2055,3.234883,50,52,
2056,3.233657,50,52,
2057,3.23243,50,52,
2058,3.231204,50,52,
2059,3.229978,50,52,
2060,3.228774,50,52,
2061,3.227581,50,52,
2062,3.226389,50,52,
2063,3.225197,50,52,
2064,3.224004,50,52,
2065,3.222812,50,52,
2066,3.22162,50,52,
2067,3.220427,50,52,
2068,3.219235,50,52,
2069,3.218077,50,52,
2070,3.216944,50,52,
2071,3.215819,50,52,
2072,3.214695,50,52,
2073,3.213571,50,52,
2074,3.212447,50,52,
2075,3.211323,50,52,
2076,3.210198,50,52,
2077,3.209074,50,52,
2078,3.20795,50,52,
2079,3.206826,50,52,
2080,3.205702,50,52,
2081,3.204577,50,52,
2082,3.203453,50,52,
2083,3.202329,50,52,
2084,3.201205,50,52,
2085,3.200081,50,52,
2086,3.198956,50,52,
2087,3.197832,50,52,
2088,3.196708,50,52,
2089,3.195584,50,52,
2090,3.19446,50,52,
2091,3.193335,50,52,
2092,3.192211,50,52,
2093,3.191087,50,52,
2094,3.189963,50,52,
2095,3.188839,50,52,
2096,3.187714,50,52,
2097,3.18659,50,52,
2098,3.185475,50,52,
2099,3.184385,50,52,
2100,3.183295,50,52,
2101,3.182205,50,52,
2102,3.181114,50,52,
2103,3.180024,50,52,
2104,3.178934,50,52,
2105,3.177844,50,52,
2106,3.176754,50,52,
2107,3.175664,50,52,
2108,3.174574,50,52,
2109,3.173514,50,52,
2110,3.172458,50,52,
2111,3.171402,50,52,
2112,3.170346,50,52,
2113,3.16929,50,52,
2114,3.168234,50,52,
2115,3.167178,50,52,
2116,3.166122,50,52,
2117,3.165066,50,52,
2118,3.16401,50,52,
2119,3.162954,50,52,
2120,3.161898,50,52,
2121,3.160842,50,52,
2122,3.159786,50,52,
2123,3.158742,50,52,
2124,3.15772,50,52,
2125,3.156698,50,52,
2126,3.155676,50,52,
2127,3.154656,50,52,
2128,3.153668,50,52,
2129,3.15268,50,52,
2130,3.151692,50,52,
2131,3.150704,50,52,
2132,3.149716,50,52,
2133,3.148758,50,52,
2134,3.147805,50,52,
2135,3.146851,50,52,
2136,3.145897,50,52,
2137,3.144943,50,52,
2138,3.143989,50,52,
2139,3.143035,50,52,
2140,3.142081,50,52,
2141,3.141128,50,52,
2142,3.140174,50,52,
2143,3.13922,50,52,
2144,3.138266,50,52,
2145,3.137312,50,52,
2146,3.136358,50,52,
2147,3.135404,50,52,
2148,3.13445,50,52,
2149,3.133497,50,52,
2150,3.132543,50,52,
2151,3.131594,50,52,
2152,3.130674,50,52,
2153,3.129754,50,52,
2154,3.128834,50,52,
2155,3.127914,50,52,
2156,3.126995,50,52,
2157,3.126075,50,52,
2158,3.125155,50,52,
2159,3.124235,50,52,
2160,3.123315,50,52,
2161,3.122401,50,52,
2162,3.121515,50,52,
2163,3.120629,50,52,
2164,3.119743,50,52,
2165,3.118858,50,52,
2166,3.117972,50,52,
2167,3.117086,50,52,
2168,3.1162,50,52,
2169,3.115315,50,52,
2170,3.114429,50,52,
2171,3.113543,50,52,
2172,3.112657,50,52,
2173,3.111772,50,52,
2174,3.110886,50,52,
2175,3.11,50,52,
2176,3.109115,50,52,
2177,3.108229,50,52,
2178,3.107343,50,52,
2179,3.106457,50,52,
2180,3.105572,50,52,
2181,3.104686,50,52,
2182,3.1038,50,52,
2183,3.102914,50,52,
2184,3.102029,50,52,
2185,3.101143,50,52,
2186,3.100257,50,52,
2187,3.099371,50,52,
2188,3.098486,50,52,
2189,3.0976,50,52,
2190,3.096714,50,52,
2191,3.095829,50,52,
2192,3.094943,50,52,
2193,3.094057,50,52,
2194,3.093171,50,52,
2195,3.092286,50,52,
2196,3.091408,50,52,
2197,3.090556,50,52,
2198,3.089704,50,52,
2199,3.088853,50,52,
2200,3.088001,50,52,
2201,3.087149,50,52,
2202,3.086298,50,52,
2203,3.085446,50,52,
2204,3.084594,50,52,
2205,3.083743,50,52,
2206,3.082891,50,52,
2207,3.082039,50,52,
2208,3.081188,50,52,
2209,3.080336,50,52,
2210,3.079484,50,52,
2211,3.078633,50,52,
2212,3.077781,50,52,
2213,3.076929,50,52,
2214,3.076078,50,52,
2215,3.075226,50,52,
2216,3.074374,50,52,
2217,3.073523,50,52,
2218,3.072671,50,52,
2219,3.071819,50,52,
2220,3.070968,50,52,
2221,3.070116,50,52,
2222,3.069264,50,52,
2223,3.068413,50,52,
2224,3.06759,50,52,
2225,3.066772,50,52,
2226,3.065965,50,52,
2227,3.065181,50,52,
2228,3.064398,50,52,
2229,3.063614,50,52,
2230,3.06283,50,52,
2231,3.062047,50,52,
2232,3.061263,50,52,
2233,3.06048,50,52,
2234,3.059696,50,52,
2235,3.058913,50,52,
2236,3.058129,50,52,
2237,3.057346,50,52,
2238,3.056591,50,52,
2239,3.055841,50,52,
2240,3.055107,50,52,
2241,3.054391,50,52,
2242,3.053676,50,52,
2243,3.05296,50,52,
2244,3.052245,50,52,
2245,3.05153,50,52,
2246,3.050814,50,52,
2247,3.050099,50,52,
2248,3.049401,50,52,
2249,3.048719,50,52,
2250,3.048038,50,52,
2251,3.047357,50,52,
2252,3.046675,50,52,
2253,3.045994,50,52,
2254,3.045313,50,52,
2255,3.044631,50,52,
2256,3.04395,50,52,
2257,3.043269,50,52,
2258,3.042587,50,52,
2259,3.041906,50,52,
2260,3.041225,50,52,
2261,3.040543,50,52,
2262,3.039862,50,52,
2263,3.039181,50,52,
2264,3.038499,50,52,
2265,3.037818,50,52,
2266,3.037137,50,52,
2267,3.036455,50,52,
2268,3.035774,50,52,
2269,3.035093,50,52,
2270,3.034411,50,52,
2271,3.03373,50,52,
2272,3.033049,50,52,
2273,3.032367,50,52,
2274,3.031686,50,52,
2275,3.031005,50,52,
2276,3.030323,50,52,
2277,3.029642,50,52,
2278,3.028961,50,52,
2279,3.028279,50,52,
2280,3.027598,50,52,
2281,3.026917,50,52,
2282,3.026235,50,52,
2283,3.025587,50,52,
2284,3.024939,50,52,
2285,3.024292,50,52,
2286,3.023645,50,52,
2287,3.022998,50,52,
2288,3.02235,50,52,
2289,3.021703,50,52,
2290,3.021056,50,52,
2291,3.020408,50,52,
2292,3.019761,50,52,
2293,3.019114,50,52,
2294,3.018467,50,52,
2295,3.017819,50,52,
2296,3.017172,50,52,
2297,3.016525,50,52,
2298,3.015878,50,52,
2299,3.01523,50,52,
2300,3.014583,50,52,
2301,3.013936,50,52,
2302,3.013289,50,52,
2303,3.012641,50,52,
2304,3.011994,50,52,
2305,3.011347,50,52,
2306,3.010699,50,52,
2307,3.010052,50,52,
2308,3.009405,50,52,
2309,3.008758,50,52,
2310,3.00811,50,52,
2311,3.007463,50,52,
2312,3.006816,50,52,
2313,3.006169,50,52,
2314,3.005521,50,52,
2315,3.004874,50,52,
2316,3.004227,50,52,
2317,3.00358,50,52,
2318,3.002932,50,52,
2319,3.002285,50,52,
2320,3.001638,50,52,
2321,3.00099,50,52,
2322,3.000343,50,52,
2323,2.999696,50,52,
2324,2.999049,50,52,
2325,2.998401,50,52,
2326,2.997754,50,52,
2327,2.997107,50,52,
2328,2.99646,50,52,
2329,2.995835,50,52,
2330,2.995221,50,52,
2331,2.994608,50,52,
2332,2.993995,50,52,
2333,2.993382,50,52,
2334,2.992769,50,52,
2335,2.992155,50,52,
2336,2.991542,50,52,
2337,2.990929,50,52,
2338,2.990336,50,52,
2339,2.989757,50,52,
2340,2.989178,50,52,
2341,2.988599,50,52,
2342,2.98802,50,52,
2343,2.98744,50,52,
2344,2.986861,50,52,
2345,2.986282,50,52,
2346,2.985703,50,52,
2347,2.985124,50,52,
2348,2.984545,50,52,
2349,2.983966,50,52,
2350,2.983386,50,52,
2351,2.982807,50,52,
2352,2.982228,50,52,
2353,2.981649,50,52,
2354,2.98107,50,52,
2355,2.980491,50,52,
2356,2.979912,50,52,
2357,2.979333,50,52,
2358,2.978753,50,52,
2359,2.978174,50,52,
2360,2.977595,50,52,
2361,2.977016,50,52,
2362,2.976437,50,52,
2363,2.975858,50,52,
2364,2.975279,50,52,
2365,2.974699,50,52,
2366,2.97412,50,52,
2367,2.973541,50,52,
2368,2.972962,50,52,
2369,2.972383,50,52,
2370,2.971804,50,52,
2371,2.971225,50,52,
2372,2.970645,50,52,
2373,2.970066,50,52,
2374,2.969487,50,52,
2375,2.968908,50,52,
2376,2.968329,50,52,
2377,2.96775,50,52,
2378,2.967171,50,52,
2379,2.966592,50,52,
2380,2.966028,50,52,
2381,2.965483,50,52,
2382,2.964938,50,52,
2383,2.964393,50,52,
2384,2.963872,50,52,
2385,2.963361,50,52,
2386,2.96285,50,52,
2387,2.962339,50,52,
2388,2.961853,50,52,
2389,2.961376,50,52,
2390,2.960899,50,52,
2391,2.960422,50,52,
2392,2.959945,50,52,
2393,2.959468,50,52,
2394,2.958991,50,52,
2395,2.958515,50,52,
2396,2.958038,50,52,
2397,2.957561,50,52,
2398,2.957084,50,52,
2399,2.956607,50,52,
2400,2.95613,50,52,
2401,2.955653,50,52,
2402,2.955176,50,52,
2403,2.954699,50,52,
2404,2.954222,50,52,
2405,2.953745,50,52,
2406,2.953268,50,52,
2407,2.952791,50,52,
2408,2.952335,50,52,
2409,2.951892,50,52,
2410,2.951449,50,52,
2411,2.951006,50,52,
2412,2.950563,50,52,
2413,2.950128,50,52,
2414,2.949719,50,52,
2415,2.94931,50,52,
2416,2.948901,50,52,
2417,2.948492,50,52,
2418,2.948084,50,52,
2419,2.947675,50,52,
2420,2.947291,50,52,
2421,2.946916,50,52,
2422,2.946541,50,52,
2423,2.946166,50,52,
2424,2.945792,50,52,
2425,2.945417,50,52,
2426,2.945042,50,52,
2427,2.944667,50,52,
2428,2.944293,50,52,
2429,2.943918,50,52,
2430,2.943543,50,52,
2431,2.943195,50,52,
2432,2.942854,50,52,
2433,2.942513,50,52,
2434,2.942173,50,52,
2435,2.941863,50,52,
2436,2.941556,50,52,
2437,2.941274,50,52,
2438,2.941002,50,52,
2439,2.940729,50,52,
2440,2.940457,50,52,
2441,2.940184,50,52,
2442,2.939912,50,52,
2443,2.939639,50,52,
2444,2.939367,50,52,
2445,2.939094,50,52,
2446,2.938822,50,52,
2447,2.938549,50,52,
2448,2.938306,50,52,
2449,2.938067,50,52,
2450,2.937829,50,52,
2451,2.93759,50,52,
2452,2.937352,50,52,
2453,2.937113,50,52,
2454,2.936875,50,52,
2455,2.936636,50,52,
2456,2.936398,50,52,
2457,2.93616,50,52,
2458,2.935921,50,52,
2459,2.935683,50,52,
2460,2.935444,50,52,
2461,2.935206,50,52,
2462,2.934967,50,52,
2463,2.934729,50,52,
2464,2.93449,50,52,
2465,2.934252,50,52,
2466,2.934013,50,52,
2467,2.933775,50,52,
2468,2.933536,50,52,
2469,2.933298,50,52,
2470,2.933059,50,52,
2471,2.932821,50,52,
2472,2.932583,50,52,
2473,2.932344,50,52,
2474,2.932106,50,52,
2475,2.931867,50,52,
2476,2.931629,50,52,
2477,2.93139,50,52,
2478,2.931152,50,52,
2479,2.930913,50,52,
2480,2.930675,50,52,
2481,2.930436,50,52,
2482,2.930198,50,52,
2483,2.929971,50,52,
2484,2.929766,50,52,
2485,2.929562,50,52,
2486,2.929357,50,52,
2487,2.929153,50,52,
2488,2.928949,50,52,
2489,2.928744,50,52,
2490,2.92854,50,52,
2491,2.928335,50,52,
2492,2.928131,50,52,
2493,2.927927,50,52,
2494,2.927722,50,52,
2495,2.927518,50,52,
2496,2.927313,50,52,
2497,2.927109,50,52,
2498,2.926905,50,52,
2499,2.9267,50,52,
2500,2.926496,50,52,
2501,2.926291,50,52,
2502,2.926087,50,52,
2503,2.925883,50,52,
2504,2.925678,50,52,
2505,2.925474,50,52,
2506,2.925269,50,52,
2507,2.925065,50,52,
2508,2.924861,50,52,
2509,2.924656,50,52,
2510,2.924452,50,52,
2511,2.924247,50,52,
2512,2.924043,50,52,
2513,2.923839,50,52,
2514,2.923634,50,52,
2515,2.92343,50,52,
2516,2.923225,50,52,
2517,2.923021,50,52,
2518,2.922817,50,52,
2519,2.922612,50,52,
2520,2.922408,50,52,
2521,2.922203,50,52,
2522,2.921999,50,52,
2523,2.921795,50,52,
2524,2.92159,50,52,
2525,2.921386,50,52,
2526,2.921181,50,52,
2527,2.920977,50,52,
2528,2.920773,50,52,
2529,2.920568,50,52,
2530,2.920364,50,52,
2531,2.920159,50,52,
2532,2.919955,50,52,
2533,2.919751,50,52,
2534,2.919546,50,52,
2535,2.919342,50,52,
2536,2.919137,50,52,
2537,2.918933,50,52,
2538,2.918729,50,52,
2539,2.918524,50,52,
2540,2.91832,50,52,
2541,2.918115,50,52,
2542,2.917911,50,52,
2543,2.917707,50,52,
2544,2.917502,50,52,
2545,2.917298,50,52,
2546,2.917093,50,52,
2547,2.916889,50,52,
2548,2.916685,50,52,
2549,2.91648,50,52,
2550,2.916276,50,52,
2551,2.916071,50,52,
2552,2.915867,50,52,
2553,2.915663,50,52,
2554,2.915458,50,52,
2555,2.915254,50,52,
2556,2.915049,50,52,
2557,2.914845,50,52,
2558,2.914641,50,52,
2559,2.914436,50,52,
2560,2.914232,50,52,
2561,2.914027,50,52,
2562,2.913823,50,52,
2563,2.913619,50,52,
2564,2.913414,50,52,
2565,2.91321,50,52,
2566,2.913005,50,52,
2567,2.912801,50,52,
2568,2.912597,50,52,
2569,2.912392,50,52,
2570,2.912188,50,52,
2571,2.911983,50,52,
2572,2.911779,50,52,
2573,2.911575,50,52,
2574,2.91137,50,52,
2575,2.911166,50,52,
2576,2.91097,50,52,
2577,2.9108,50,52,
2578,2.910629,50,52,
2579,2.910459,50,52,
2580,2.910289,50,52,
2581,2.910118,50,52,
2582,2.909948,50,52,
2583,2.909778,50,52,
2584,2.909607,50,52,
2585,2.909437,50,52,
2586,2.909267,50,52,
2587,2.909096,50,52,
2588,2.908926,50,52,
2589,2.908756,50,52,
2590,2.908585,50,52,
2591,2.908415,50,52,
2592,2.908245,50,52,
2593,2.908074,50,52,
2594,2.907904,50,52,
2595,2.907734,50,52,
2596,2.907563,50,52,
2597,2.90741,50,52,
2598,2.907274,50,52,
2599,2.907137,50,52,
2600,2.907001,50,52,
2601,2.906865,50,52,
2602,2.906729,50,52,
2603,2.906592,50,52,
2604,2.906456,50,52,
2605,2.90632,50,52,
2606,2.906183,50,52,
2607,2.906047,50,52,
2608,2.905911,50,52,
2609,2.905775,50,52,
2610,2.905638,50,52,
2611,2.905502,50,52,
2612,2.905366,50,52,
2613,2.90523,50,52,
2614,2.905093,50,52,
2615,2.904957,50,52,
2616,2.904821,50,52,
2617,2.904685,50,52,
2618,2.904548,50,52,
2619,2.904412,50,52,
2620,2.904276,50,52,
2621,2.904139,50,52,
2622,2.904003,50,52,
2623,2.903867,50,52,
2624,2.903731,50,52,
2625,2.903594,50,52,
2626,2.903458,50,52,
2627,2.903333,50,52,
2628,2.903231,50,52,
2629,2.903129,50,52,
2630,2.903027,50,52,
2631,2.902924,50,52,
2632,2.902825,50,52,
2633,2.902757,50,52,
2634,2.902689,50,52,
2635,2.902621,50,52,
2636,2.902553,50,52,
2637,2.902485,50,52,
2638,2.902417,50,52,
2639,2.902348,50,52,
2640,2.90228,50,52,
2641,2.902212,50,52,
2642,2.902144,50,52,
2643,2.902076,50,52,
2644,2.902008,50,52,
2645,2.90194,50,52,
2646,2.901872,50,52,
2647,2.901803,50,52,
2648,2.901735,50,52,
2649,2.901667,50,52,
2650,2.901599,50,52,
2651,2.901531,50,52,
2652,2.901463,50,52,
2653,2.901395,50,52,
2654,2.901326,50,52,
2655,2.901258,50,52,
2656,2.90119,50,52,
2657,2.901122,50,52,
2658,2.901054,50,52,
2659,2.900986,50,52,
2660,2.900918,50,52,
2661,2.90085,50,52,
2662,2.900781,50,52,
2663,2.900713,50,52,
2664,2.900645,50,52,
2665,2.900577,50,52,
2666,2.900509,50,52,
2667,2.900441,50,52,
2668,2.900373,50,52,
2669,2.900304,50,52,
2670,2.900236,50,52,
2671,2.900168,50,52,
2672,2.9001,50,52,
2673,2.900032,50,52,
2674,2.899964,50,52,
2675,2.899896,50,52,
2676,2.899828,50,52,
2677,2.899759,50,52,
2678,2.899691,50,52,
2679,2.899623,50,52,
2680,2.899555,50,52,
2681,2.899487,50,52,
2682,2.899419,50,52,
2683,2.899351,50,52,
2684,2.899282,50,52,
2685,2.899214,50,52,
2686,2.899146,50,52,
2687,2.899078,50,52,
2688,2.89901,50,52,
2689,2.898942,50,52,
2690,2.898874,50,52,
2691,2.898806,50,52,
2692,2.898737,50,52,
2693,2.898669,50,52,
2694,2.898601,50,52,
2695,2.898533,50,52,
2696,2.898465,50,52,
2697,2.8984,50,52,
2698,2.898366,50,52,
2699,2.898332,50,52,
2700,2.898298,50,52,
2701,2.898264,50,52,
2702,2.89823,50,52,
2703,2.898196,50,52,
2704,2.898162,50,52,
2705,2.898128,50,52,
2706,2.898094,50,52,
2707,2.89806,50,52,
2708,2.898026,50,52,
2709,2.897992,50,52,
2710,2.897958,50,52,
2711,2.897924,50,52,
2712,2.897889,50,52,
2713,2.897855,50,52,
2714,2.897821,50,52,
2715,2.897787,50,52,
2716,2.897753,50,52,
2717,2.897719,50,52,
2718,2.897685,50,52,
2719,2.897651,50,52,
2720,2.897617,50,52,
2721,2.897583,50,52,
2722,2.897549,50,52,
2723,2.897515,50,52,
2724,2.897481,50,52,
2725,2.897447,50,52,
2726,2.897413,50,52,
2727,2.897378,50,52,
2728,2.897344,50,52,
2729,2.89731,50,52,
2730,2.897276,50,52,
2731,2.897242,50,52,
2732,2.897208,50,52,
2733,2.897174,50,52,
2734,2.89714,50,52,
2735,2.897106,50,52,
2736,2.897072,50,52,
2737,2.897038,50,52,
2738,2.897004,50,52,
2739,2.89697,50,52,
2740,2.896936,50,52,
2741,2.896902,50,52,
2742,2.896867,50,52,
2743,2.896833,50,52,
2744,2.896799,50,52,
2745,2.896765,50,52,
2746,2.896731,50,52,
2747,2.896697,50,52,
2748,2.896663,50,52,
2749,2.896629,50,52,
2750,2.896595,50,52,
2751,2.896561,50,52,
2752,2.896527,50,52,
2753,2.896493,50,52,
2754,2.896459,50,52,
2755,2.896425,50,52,
2756,2.896391,50,52,
2757,2.896356,50,52,
2758,2.896322,50,52,
2759,2.896288,50,52,
2760,2.896254,50,52,
2761,2.89622,50,52,
2762,2.896186,50,52,
2763,2.896152,50,52,
2764,2.896118,50,52,
2765,2.896084,50,52,
2766,2.89605,50,52,
2767,2.896016,50,52,
2768,2.895982,50,52,
2769,2.895948,50,52,
2770,2.895914,50,52,
2771,2.89588,50,52,
2772,2.895845,50,52,
2773,2.895811,50,52,
2774,2.895777,50,52,
2775,2.895743,50,52,
2776,2.895709,50,52,
2777,2.895675,50,52,
2778,2.895641,50,52,
2779,2.895607,50,52,
2780,2.895573,50,52,
2781,2.895539,50,52,
2782,2.895505,50,52,
2783,2.895471,50,52,
2784,2.895437,50,52,
2785,2.895403,50,52,
2786,2.895369,50,52,
2787,2.895334,50,52,
2788,2.8953,50,52,
2789,2.895266,50,52,
2790,2.895232,50,52,
2791,2.895198,50,52,
2792,2.895164,50,52,
2793,2.89513,50,52,
2794,2.895096,50,52,
2795,2.895062,50,52,
2796,2.895028,50,52,
2797,2.894994,50,52,
2798,2.89496,50,52,
2799,2.894926,50,52,
2800,2.894892,50,52,
2801,2.894858,50,52,
2802,2.894823,50,52,
2803,2.894789,50,52,
2804,2.894755,50,52,
2805,2.894721,50,52,
2806,2.894687,50,52,
2807,2.894653,50,52,
2808,2.894619,50,52,
2809,2.894585,50,52,
2810,2.894551,50,52,
2811,2.894517,50,52,
2812,2.894483,50,52,
2813,2.894449,50,52,
2814,2.894415,50,52,
2815,2.894381,50,52,
2816,2.894347,50,52,
2817,2.894312,50,52,
2818,2.894278,50,52,
2819,2.894244,50,52,
2820,2.89421,50,52,
2821,2.894176,50,52,
2822,2.894142,50,52,
2823,2.894108,50,52,
2824,2.894074,50,52,
2825,2.89404,50,52,
2826,2.894006,50,52,
2827,2.893972,50,52,
2828,2.893938,50,52,
2829,2.893904,50,52,
2830,2.89387,50,52,
2831,2.893836,50,52,
2832,2.893801,50,52,
2833,2.893767,50,52,
2834,2.893733,50,52,
2835,2.893699,50,52,
2836,2.893665,50,52,
2837,2.893631,50,52,
2838,2.893597,50,52,
2839,2.893563,50,52,
2840,2.893529,50,52,
2841,2.893495,50,52,
2842,2.893461,50,52,
2843,2.893427,50,52,
2844,2.893393,50,52,
2845,2.893359,50,52,
2846,2.893325,50,52,
2847,2.89329,50,52,
2848,2.893256,50,52,
2849,2.893222,50,52,
2850,2.893188,50,52,
2851,2.893154,50,52,
2852,2.89312,50,52,
2853,2.893086,50,52,
2854,2.893052,50,52,
2855,2.893018,50,52,
2856,2.892984,50,52,
2857,2.89295,50,52,
2858,2.892916,50,52,
2859,2.892882,50,52,
2860,2.892848,50,52,
2861,2.892814,50,52,
2862,2.892779,50,52,
2863,2.892745,50,52,
2864,2.892711,50,52,
2865,2.892677,50,52,
2866,2.892643,50,52,
2867,2.892609,50,52,
2868,2.892575,50,52,
2869,2.892541,50,52,
2870,2.892507,50,52,
2871,2.892473,50,52,
2872,2.892439,50,52,
2873,2.892405,50,52,
2874,2.892371,50,52,
2875,2.892337,50,52,
2876,2.892303,50,52,
2877,2.892268,50,52,
2878,2.892234,50,52,
2879,2.8922,50,52,
2880,2.892166,50,52,
2881,2.892132,50,52,
2882,2.892098,50,52,
2883,2.892064,50,52,
2884,2.89203,50,52,
2885,2.891996,50,52,
2886,2.891962,50,52,
2887,2.891928,50,52,
2888,2.891894,50,52,
2889,2.89186,50,52,
2890,2.891826,50,52,
2891,2.891792,50,52,
2892,2.891757,50,52,
2893,2.891723,50,52,
2894,2.891689,50,52,
2895,2.891655,50,52,
2896,2.891621,50,52,
2897,2.891587,50,52,
2898,2.891553,50,52,
2899,2.891519,50,52,
2900,2.891485,50,52,
2901,2.891451,50,52,
2902,2.891417,50,52,
2903,2.891383,50,52,
2904,2.891349,50,52,
2905,2.891315,50,52,
2906,2.891281,50,52,
2907,2.891246,50,52,
2908,2.891212,50,52,
2909,2.891178,50,52,
2910,2.891144,50,52,
2911,2.89111,50,52,
2912,2.891076,50,52,
2913,2.891042,50,52,
2914,2.891008,50,52,
2915,2.890974,50,52,
2916,2.89094,50,52,
2917,2.890906,50,52,
2918,2.890872,50,52,
2919,2.890838,50,52,
2920,2.890804,50,52,
2921,2.89077,50,52,
2922,2.890735,50,52,
2923,2.890701,50,52,
2924,2.890667,50,52,
2925,2.890633,50,52,
2926,2.890599,50,52,
2927,2.890565,50,52,
2928,2.890531,50,52,
2929,2.890497,50,52,
2930,2.890463,50,52,
2931,2.890429,50,52,
2932,2.890395,50,52,
2933,2.890361,50,52,
2934,2.890327,50,52,
2935,2.890293,50,52,
2936,2.890259,50,52,
2937,2.890224,50,52,
2938,2.89019,50,52,
2939,2.890156,50,52,
2940,2.890122,50,52,
2941,2.890088,50,52,
2942,2.890054,50,52,
2943,2.89002,50,52,
2944,2.89,50,52,
2945,2.89,50,52,
2946,2.89,50,52,
2947,2.89,50,52,
2948,2.89,50,52,
2949,2.89,50,52,
2950,2.89,50,52,
2951,2.89,50,52,
2952,2.89,50,52,
2953,2.89,50,52,
2954,2.89,50,52,
2955,2.89,50,52,
2956,2.89,50,52,
2957,2.89,50,52,
2958,2.89,50,52,
2959,2.89,50,52,
2960,2.89,50,52,
2961,2.89,50,52,
2962,2.89,50,52,
2963,2.89,50,52,
2964,2.89,50,52,
2965,2.89,50,52,
2966,2.89,50,52,
2967,2.89,50,52,
2968,2.89,50,52,
2969,2.89,50,52,
2970,2.89,50,52,
2971,2.89,50,52,
2972,2.89,50,52,
2973,2.89,50,52,
2974,2.89,50,52,
2975,2.89,50,52,
2976,2.89,50,52,
2977,2.89,50,52,
2978,2.89,50,52,
2979,2.89,50,52,
2980,2.89,50,52,
2981,2.89,50,52,
2982,2.89,50,52,
2983,2.89,50,52,
2984,2.89,50,52,
2985,2.89,50,52,
2986,2.89,50,52,
2987,2.89,50,52,
2988,2.89,50,52,
2989,2.89,50,52,
2990,2.89,50,52,
2991,2.89,50,52,
2992,2.89,50,52,
2993,2.89,50,52,
2994,2.89,50,52,
2995,2.89,50,52,
2996,2.89,50,52,
2997,2.89,50,52,
2998,2.89,50,52,
2999,2.89,50,52,
3000,2.89,50,52,
